filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
pdgrapher_0919_0030,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.341,0.027,217.025,-1.161,-1.759,-11.653,15.11,0.064,0.094,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.916, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 337.25, 'avg_prob_when_true': -2.228, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': -3.238, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 349.615, 'avg_prob_when_true': -2.681, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': -1.213, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.857, 'avg_prob_when_true': 0.166, 'in_top3_when_true': 1, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700
pdgrapher_0919_1028,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.341,0.011,88.991,0.38,-0.708,-2.789,3.588,0.034,0.051,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.315, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.875, 'avg_prob_when_true': 0.437, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.176, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 86.385, 'avg_prob_when_true': 0.323, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.233, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 116.286, 'avg_prob_when_true': 0.199, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700
baseline_advanced_random_0918_2153,advanced_random,dorothea_500_700,,,,,0.001,243.904,0.002,0.002,0.0,0.004,0.003,0.008,,ss_500_700_fr
baseline_jordan_0918_2153,jordan,dorothea_500_700,,,,,0.0,255.394,0.001,0.002,0.0,1.0,0.012,0.017,,ss_500_700_fr
baseline_overlap_0918_2153,overlap,dorothea_500_700,,,,,0.0,261.462,0.002,0.002,0.002,0.002,0.003,0.009,,ss_500_700_fr
baseline_random_0918_2153,random,dorothea_500_700,,,,,0.001,243.904,0.002,0.002,0.0,0.004,0.003,0.008,,ss_500_700_fr
baseline_smallestSuperset_0918_2153,smallestSuperset,dorothea_500_700,,,,,0.0,261.462,0.002,0.002,0.002,0.002,0.003,0.009,,ss_500_700_fr
gat_0919_0030,gat,dorothea_500_700,500.0,189.0,1.0,0.341,0.002,238.36,0.019,0.019,0.014,0.052,0.005,0.008,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 453.75, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 3, 'correct_predictions': 1, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 101.308, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.077, 'precision': 0.333, 'recall': 0.077, 'f1_score': 0.125}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 221.857, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_fr
gat_0919_1029,gat,dorothea_500_700,500.0,189.0,1.0,0.341,0.003,235.015,0.02,0.019,0.015,0.044,0.007,0.009,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 446.0, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 3, 'correct_predictions': 1, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 89.0, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.077, 'precision': 0.333, 'recall': 0.077, 'f1_score': 0.125}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 46, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 229.0, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_fr
pdgrapher_0919_0031,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.341,0.023,73.337,0.429,-0.914,-3.323,4.721,0.067,0.106,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.443, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 67.25, 'avg_prob_when_true': 0.353, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.276, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.154, 'avg_prob_when_true': 0.455, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 34, 'correct_predictions': 0, 'avg_prediction_prob': 0.309, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 68.143, 'avg_prob_when_true': 0.564, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_fr
pdgrapher_0919_1029,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.341,0.081,208.75,-0.313,-0.806,-12.437,5.854,0.153,0.167,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 1512, 'times_true_source': 8, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': -0.666, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 121.375, 'avg_prob_when_true': -0.006, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 1512, 'times_true_source': 13, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -0.641, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 266.538, 'avg_prob_when_true': -0.549, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 1512, 'times_true_source': 7, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': -0.532, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 90.429, 'avg_prob_when_true': -0.285, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_fr
baseline_advanced_random_0918_2134,advanced_random,dorothea_500_700,,,,,0.001,247.058,0.002,0.002,0.0,0.012,0.008,0.014,,ss_500_700_rd
baseline_jordan_0918_2134,jordan,dorothea_500_700,,,,,0.0,259.167,0.001,0.002,0.0,1.0,0.005,0.009,,ss_500_700_rd
baseline_overlap_0918_2134,overlap,dorothea_500_700,,,,,0.0,266.168,0.001,0.002,0.0,1.0,0.006,0.012,,ss_500_700_rd
baseline_random_0918_2134,random,dorothea_500_700,,,,,0.001,251.292,0.002,0.002,0.0,0.004,0.008,0.009,,ss_500_700_rd
baseline_smallestSuperset_0918_2134,smallestSuperset,dorothea_500_700,,,,,0.0,249.625,0.001,0.002,0.0,1.0,0.005,0.008,,ss_500_700_rd
gat_0919_0030,gat,dorothea_500_700,500.0,189.0,1.0,0.351,0.003,222.336,0.02,0.019,0.006,0.052,0.014,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 162.0, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 126.4, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 147, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 311.75, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd
gat_0919_1028,gat,dorothea_500_700,500.0,189.0,1.0,0.351,0.003,220.762,0.021,0.02,0.007,0.056,0.014,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 163.5, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 171.0, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 138, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 309.5, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd
pdgrapher_0919_0031,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.351,0.005,98.716,0.802,-0.538,-2.457,1.443,0.014,0.027,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': 1.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.0, 'avg_prob_when_true': 1.169, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.858, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 86.6, 'avg_prob_when_true': 0.9, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 167.25, 'avg_prob_when_true': 0.358, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd
pdgrapher_0919_1028,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.351,0.003,100.628,0.575,-0.271,-1.643,1.73,0.012,0.024,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 30, 'correct_predictions': 0, 'avg_prediction_prob': 1.01, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 65.5, 'avg_prob_when_true': 0.777, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.348, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 149.6, 'avg_prob_when_true': 0.169, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 62, 'correct_predictions': 0, 'avg_prediction_prob': 0.803, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 64.0, 'avg_prob_when_true': 0.855, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd
baseline_advanced_random_0918_2146,advanced_random,dorothea_500_700,,,,,0.001,251.292,0.002,0.002,0.0,0.004,0.008,0.009,,ss_500_700_rd_fr
baseline_jordan_0918_2146,jordan,dorothea_500_700,,,,,0.0,262.783,0.001,0.002,0.0,1.0,0.007,0.007,,ss_500_700_rd_fr
baseline_overlap_0918_2146,overlap,dorothea_500_700,,,,,0.0,253.618,0.002,0.002,0.002,0.002,0.005,0.008,,ss_500_700_rd_fr
baseline_random_0918_2146,random,dorothea_500_700,,,,,0.001,251.292,0.002,0.002,0.0,0.004,0.008,0.009,,ss_500_700_rd_fr
baseline_smallestSuperset_0918_2146,smallestSuperset,dorothea_500_700,,,,,0.0,253.618,0.002,0.002,0.002,0.002,0.005,0.008,,ss_500_700_rd_fr
gat_0919_0031,gat,dorothea_500_700,500.0,189.0,1.0,0.351,0.005,233.869,0.02,0.019,0.01,0.047,0.012,0.016,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 299.5, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 444.6, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 209, 'correct_predictions': 1, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 127.25, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.25, 'precision': 0.005, 'recall': 0.25, 'f1_score': 0.009}}",ss_500_700_rd_fr
gat_0919_1028,gat,dorothea_500_700,500.0,189.0,1.0,0.351,0.005,236.273,0.019,0.019,0.009,0.046,0.012,0.016,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 342.0, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 449.4, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 206, 'correct_predictions': 1, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 122.75, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.25, 'precision': 0.005, 'recall': 0.25, 'f1_score': 0.01}}",ss_500_700_rd_fr
pdgrapher_0919_0031,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.351,0.002,97.549,0.51,-0.478,-2.276,1.27,0.021,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.448, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 71.0, 'avg_prob_when_true': 0.653, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.194, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 140.8, 'avg_prob_when_true': 0.262, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 36, 'correct_predictions': 0, 'avg_prediction_prob': 0.544, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.25, 'avg_prob_when_true': 0.55, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd_fr
pdgrapher_0919_1029,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.351,0.005,97.33,0.478,-0.493,-2.301,2.022,0.015,0.023,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 863, 'times_true_source': 2, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.735, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 20.5, 'avg_prob_when_true': 1.136, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 863, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.114, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 131.0, 'avg_prob_when_true': 0.216, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 863, 'times_true_source': 4, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': -0.087, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 115.0, 'avg_prob_when_true': 0.368, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",ss_500_700_rd_fr
