filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics,run
gat_0923_1200,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.005,210.833,0.02,0.019,0.005,0.066,0.012,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 381.714, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.667, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 792, 'correct_predictions': 7, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 184.2, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 7, 'in_top5_when_true': 9, 'accuracy_when_true': 0.35, 'precision': 0.009, 'recall': 0.35, 'f1_score': 0.017}}",bs_500_700_rd
gat_0925_1722,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,209.915,0.02,0.019,0.007,0.058,0.015,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 357.179, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 181.952, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 788, 'correct_predictions': 7, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 186.55, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 8, 'in_top5_when_true': 9, 'accuracy_when_true': 0.35, 'precision': 0.009, 'recall': 0.35, 'f1_score': 0.017}}",bs_500_700_rd
pdgrapher_0922_1913,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.051,80.48,0.4,-0.236,-1.525,5.699,0.126,0.158,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.125, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 99.857, 'avg_prob_when_true': 0.181, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 8, 'correct_predictions': 1, 'avg_prediction_prob': 0.25, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.905, 'avg_prob_when_true': 0.501, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.048, 'precision': 0.125, 'recall': 0.048, 'f1_score': 0.069}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 805, 'correct_predictions': 7, 'avg_prediction_prob': 0.373, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 149.9, 'avg_prob_when_true': 0.935, 'in_top3_when_true': 7, 'in_top5_when_true': 9, 'accuracy_when_true': 0.35, 'precision': 0.009, 'recall': 0.35, 'f1_score': 0.017}}",bs_500_700_rd
pdgrapher_0923_1159,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.076,70.381,0.99,-1.601,-8.453,9.863,0.134,0.171,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.119, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 105.25, 'avg_prob_when_true': 0.507, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 6, 'correct_predictions': 3, 'avg_prediction_prob': 0.602, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 38.476, 'avg_prob_when_true': 1.28, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.143, 'precision': 0.5, 'recall': 0.143, 'f1_score': 0.222}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 28, 'correct_predictions': 3, 'avg_prediction_prob': 0.314, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 38.45, 'avg_prob_when_true': 1.46, 'in_top3_when_true': 3, 'in_top5_when_true': 6, 'accuracy_when_true': 0.15, 'precision': 0.107, 'recall': 0.15, 'f1_score': 0.125}}",bs_500_700_rd
pdgrapher_0925_1920,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.021,74.854,0.796,-1.685,-4.508,9.153,0.089,0.125,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.325, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 72.536, 'avg_prob_when_true': 0.638, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.286, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 100.143, 'avg_prob_when_true': 0.551, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1011, 'correct_predictions': 7, 'avg_prediction_prob': 2.413, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 6.35, 'avg_prob_when_true': 4.162, 'in_top3_when_true': 12, 'in_top5_when_true': 15, 'accuracy_when_true': 0.35, 'precision': 0.007, 'recall': 0.35, 'f1_score': 0.014}}",bs_500_700_rd
pdgraphernognn_0925_1922,pdgraphernognn,dorothea_500_700,500.0,189.0,1.0,0.355,0.045,71.656,0.691,-0.356,-2.917,5.893,0.1,0.139,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 11, 'correct_predictions': 0, 'avg_prediction_prob': 0.369, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 41.214, 'avg_prob_when_true': 0.495, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 3, 'correct_predictions': 1, 'avg_prediction_prob': 0.269, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.429, 'avg_prob_when_true': 0.663, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.048, 'precision': 0.333, 'recall': 0.048, 'f1_score': 0.083}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 53, 'correct_predictions': 0, 'avg_prediction_prob': 0.228, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.8, 'avg_prob_when_true': 0.931, 'in_top3_when_true': 4, 'in_top5_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd
baseline_advanced_random_0922_2150,advanced_random,dorothea_500_700,,,,,0.003,247.266,0.002,0.002,0.0,0.004,0.008,0.01,,bs_500_700_rd_fr
baseline_advanced_random_0925_1759,advanced_random,dorothea_500_700,,,,,0.003,247.266,0.002,0.002,0.0,0.004,0.008,0.01,,bs_500_700_rd_fr
baseline_jordan_0922_2150,jordan,dorothea_500_700,,,,,0.0,267.167,0.001,0.002,0.0,1.0,0.005,0.008,,bs_500_700_rd_fr
baseline_jordan_0925_1759,jordan,dorothea_500_700,,,,,0.0,267.167,0.001,0.002,0.0,1.0,0.005,0.008,,bs_500_700_rd_fr
baseline_overlap_0922_2150,overlap,dorothea_500_700,,,,,0.0,258.789,0.002,0.002,0.002,0.002,0.005,0.012,,bs_500_700_rd_fr
baseline_overlap_0925_1759,overlap,dorothea_500_700,,,,,0.0,258.789,0.002,0.002,0.002,0.002,0.005,0.012,,bs_500_700_rd_fr
baseline_random_0922_2150,random,dorothea_500_700,,,,,0.003,247.266,0.002,0.002,0.0,0.004,0.008,0.01,,bs_500_700_rd_fr
baseline_random_0925_1759,random,dorothea_500_700,,,,,0.003,247.266,0.002,0.002,0.0,0.004,0.008,0.01,,bs_500_700_rd_fr
baseline_smallestSuperset_0922_2150,smallestSuperset,dorothea_500_700,,,,,0.0,258.789,0.002,0.002,0.002,0.002,0.005,0.012,,bs_500_700_rd_fr
baseline_smallestSuperset_0925_1759,smallestSuperset,dorothea_500_700,,,,,0.0,258.789,0.002,0.002,0.002,0.002,0.005,0.012,,bs_500_700_rd_fr
gat_0922_2120,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,219.856,0.02,0.019,0.015,0.062,0.014,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 470.393, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.381, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 991, 'correct_predictions': 9, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.3, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.45, 'precision': 0.009, 'recall': 0.45, 'f1_score': 0.018}}",bs_500_700_rd_fr
gat_0923_1221,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,221.164,0.019,0.019,0.016,0.064,0.012,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 456.929, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 33.286, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1003, 'correct_predictions': 9, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.8, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.45, 'precision': 0.009, 'recall': 0.45, 'f1_score': 0.018}}",bs_500_700_rd_fr
gat_0925_1923,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.005,222.217,0.019,0.019,0.016,0.063,0.012,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 445.821, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 36.0, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1013, 'correct_predictions': 10, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 56.15, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.5, 'precision': 0.01, 'recall': 0.5, 'f1_score': 0.019}}",bs_500_700_rd_fr
pdgrapher_0922_2121,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.058,77.9,0.695,-0.283,-2.135,6.103,0.108,0.136,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 23, 'correct_predictions': 0, 'avg_prediction_prob': 0.609, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.964, 'avg_prob_when_true': 0.743, 'in_top3_when_true': 0, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 56, 'correct_predictions': 0, 'avg_prediction_prob': 0.419, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 64.333, 'avg_prob_when_true': 0.564, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.044, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 167.7, 'avg_prob_when_true': 0.088, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.05, 'precision': 1.0, 'recall': 0.05, 'f1_score': 0.095}}",bs_500_700_rd_fr
pdgrapher_0923_1218,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.034,81.768,0.304,-1.499,-5.822,7.563,0.067,0.094,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.047, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 118.0, 'avg_prob_when_true': -0.003, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 13, 'correct_predictions': 1, 'avg_prediction_prob': 0.144, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.429, 'avg_prob_when_true': 0.248, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.048, 'precision': 0.077, 'recall': 0.048, 'f1_score': 0.059}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 147, 'correct_predictions': 3, 'avg_prediction_prob': 0.315, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 23.9, 'avg_prob_when_true': 0.957, 'in_top3_when_true': 6, 'in_top5_when_true': 6, 'accuracy_when_true': 0.15, 'precision': 0.02, 'recall': 0.15, 'f1_score': 0.036}}",bs_500_700_rd_fr
pdgrapher_0925_1923,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.039,82.784,0.596,-0.132,-1.269,8.101,0.084,0.115,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 60, 'correct_predictions': 1, 'avg_prediction_prob': 0.418, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.786, 'avg_prob_when_true': 0.654, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.036, 'precision': 0.017, 'recall': 0.036, 'f1_score': 0.023}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 79, 'correct_predictions': 1, 'avg_prediction_prob': 0.614, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.762, 'avg_prob_when_true': 1.183, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.048, 'precision': 0.013, 'recall': 0.048, 'f1_score': 0.02}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.167, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 175.95, 'avg_prob_when_true': 0.107, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd_fr
pdgraphernognn_0925_1922,pdgraphernognn,dorothea_500_700,500.0,189.0,1.0,0.355,0.034,74.237,0.587,-0.025,-0.755,3.955,0.088,0.121,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 22, 'correct_predictions': 3, 'avg_prediction_prob': 0.512, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 40.857, 'avg_prob_when_true': 0.754, 'in_top3_when_true': 4, 'in_top5_when_true': 4, 'accuracy_when_true': 0.107, 'precision': 0.136, 'recall': 0.107, 'f1_score': 0.12}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 15, 'correct_predictions': 1, 'avg_prediction_prob': 0.345, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 62.048, 'avg_prob_when_true': 0.646, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.048, 'precision': 0.067, 'recall': 0.048, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.607, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.45, 'avg_prob_when_true': 0.518, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",bs_500_700_rd_fr
baseline_advanced_random_0922_2215,advanced_random,dorothea_500_800,,,,,0.002,246.296,0.002,0.002,0.0,0.012,0.006,0.01,,bs_500_800
baseline_advanced_random_0925_1739,advanced_random,dorothea_500_800,,,,,0.002,246.296,0.002,0.002,0.0,0.012,0.006,0.01,,bs_500_800
baseline_jordan_0922_2215,jordan,dorothea_500_800,,,,,0.0,272.038,0.001,0.002,0.0,1.0,0.006,0.007,,bs_500_800
baseline_jordan_0925_1739,jordan,dorothea_500_800,,,,,0.0,272.038,0.001,0.002,0.0,1.0,0.006,0.007,,bs_500_800
baseline_overlap_0922_2215,overlap,dorothea_500_800,,,,,0.004,272.638,0.001,0.002,0.0,1.0,0.011,0.014,,bs_500_800
baseline_overlap_0925_1739,overlap,dorothea_500_800,,,,,0.004,272.638,0.001,0.002,0.0,1.0,0.011,0.014,,bs_500_800
baseline_random_0922_2215,random,dorothea_500_800,,,,,0.002,249.299,0.002,0.002,0.0,0.004,0.005,0.008,,bs_500_800
baseline_random_0925_1739,random,dorothea_500_800,,,,,0.002,249.299,0.002,0.002,0.0,0.004,0.005,0.008,,bs_500_800
baseline_smallestSuperset_0922_2215,smallestSuperset,dorothea_500_800,,,,,0.0,263.017,0.001,0.002,0.0,1.0,0.005,0.01,,bs_500_800
baseline_smallestSuperset_0925_1739,smallestSuperset,dorothea_500_800,,,,,0.0,263.017,0.001,0.002,0.0,1.0,0.005,0.01,,bs_500_800
gat_0922_2243,gat,dorothea_500_800,500.0,194.0,1.0,0.381,0.004,218.369,0.019,0.018,0.009,0.048,0.011,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 65.901, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 14, 'correct_predictions': 3, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 248.906, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.028, 'precision': 0.214, 'recall': 0.028, 'f1_score': 0.05}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 397.619, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",bs_500_800
